Python: [
    // ==================== LEVEL 1 (EASY - 90 Questions) ====================
    { level: "Level 3", question: "What is a descriptor in Python?", options: ["An object attribute with binding behavior (__get__, __set__, __delete__)", "A code comment", "A file handler", "A string formatting tool"], answer: "An object attribute with binding behavior (__get__, __set__, __delete__)" },
    { level: "Level 3", question: "What is the time complexity of searching a key in a dictionary?", options: ["O(1) average", "O(n)", "O(log n)", "O(n^2)"], answer: "O(1) average" },
    { level: "Level 3", question: "What happens when you call sys.getrefcount(obj)?", options: ["Returns reference count of obj", "Deletes object", "Creates new object copy", "Prints memory address"], answer: "Returns reference count of obj" },
    { level: "Level 3", question: "Which garbage collection algorithm does Python use primarily?", options: ["Reference Counting with cyclic GC", "Mark and Sweep", "Stop and Copy", "Generational GC only"], answer: "Reference Counting with cyclic GC" },
    { level: "Level 3", question: "What is the function of functools.lru_cache?", options: ["Caches function results using Least Recently Used strategy", "Clears memory cache", "Logs function errors", "Limits thread execution"], answer: "Caches function results using Least Recently Used strategy" },
    { level: "Level 3", question: "What does the 'is' operator check in Python?", options: ["Identity (memory address equality)", "Value equality", "Type matching", "Scope existence"], answer: "Identity (memory address equality)" },
    { level: "Level 3", question: "What is the result of print(isinstance(True, int))?", options: ["True", "False", "Error", "None"], answer: "True" },
    { level: "Level 3", question: "Which built-in module provides weak references to objects?", options: ["gc", "weakref", "sys", "ctypes"], answer: "weakref" },
    { level: "Level 3", question: "How can you freeze a dataclass in Python?", options: ["@dataclass(frozen=True)", "@dataclass(immutable=True)", "@dataclass(const=True)", "@dataclass(static=True)"], answer: "@dataclass(frozen=True)" },
    { level: "Level 3", question: "What is the result of bool(np.nan) or bool(float('nan')) in Python?", options: ["True", "False", "Error", "None"], answer: "True" },
    { level: "Level 3", question: "What does Py_INCREF() do in CPython C-API?", options: ["Increments reference count of an object", "Increases memory size", "Spawns new thread", "Compiles code"], answer: "Increments reference count of an object" },
    { level: "Level 3", question: "What is the default recursion limit in standard Python?", options: ["1000", "500", "2000", "Unlimited"], answer: "1000" },
    { level: "Level 3", question: "How do you change the recursion limit in Python?", options: ["sys.setrecursionlimit(n)", "os.setrecursion(n)", "gc.limit(n)", "recursion(n)"], answer: "sys.setrecursionlimit(n)" },
    { level: "Level 3", question: "What is an abstract base class (ABC) in Python?", options: ["A class that cannot be instantiated and defines interface", "A class with no methods", "A top-level class", "A private class"], answer: "A class that cannot be instantiated and defines interface" },
    { level: "Level 3", question: "Which module is used to create Abstract Base Classes?", options: ["abc", "abstract", "oop", "base"], answer: "abc" },
    { level: "Level 3", question: "What decorator marks a method as abstract in an ABC?", options: ["@abstractmethod", "@abstract", "@virtual", "@interface"], answer: "@abstractmethod" },
    { level: "Level 3", question: "What does the __call__ method allow an object to do?", options: ["Be invoked like a function", "Be called in print()", "Be iterated in loop", "Be saved to file"], answer: "Be invoked like a function" },
    { level: "Level 3", question: "What is duct typing in Python?", options: ["If it walks like a duck, it's a duck (interface over explicit inheritance)", "Strict type checking", "Dynamic C-compilation", "Metaclass binding"], answer: "If it walks like a duck, it's a duck (interface over explicit inheritance)" },
    { level: "Level 3", question: "What is the difference between __getitem__ and __getattr__?", options: ["__getitem__ handles indexing; __getattr__ handles missing attributes", "They are identical", "__getitem__ handles attributes; __getattr__ handles indexing", "__getattr__ is for sets"], answer: "__getitem__ handles indexing; __getattr__ handles missing attributes" },
    { level: "Level 3", question: "What does __getattribute__ do differently from __getattr__?", options: ["Invoked unconditionally for every attribute access", "Only invoked if attribute is missing", "Used only for functions", "Used for private variables"], answer: "Invoked unconditionally for every attribute access" },
    { level: "Level 3", question: "What is the function of contextlib.contextmanager?", options: ["Turns a generator function into a context manager using yield", "Manages thread locks", "Manages database connections only", "Creates class descriptors"], answer: "Turns a generator function into a context manager using yield" },
    { level: "Level 3", question: "What is the behavior of default mutable arguments in functions (e.g. def f(l=[]))?", options: ["Shared across all function calls", "Created fresh every call", "Raises SyntaxError", "Immutable at runtime"], answer: "Shared across all function calls" },
    { level: "Level 3", question: "How should you properly set a default mutable argument?", options: ["def f(l=None): if l is None: l = []", "def f(l=[]): pass", "def f(l=list()): pass", "def f(l=val): pass"], answer: "def f(l=None): if l is None: l = []" },
    { level: "Level 3", question: "What is an interned string in Python?", options: ["Cached single-copy string stored in memory for performance", "Encrypted string", "Private variable string", "Global string"], answer: "Cached single-copy string stored in memory for performance" },
    { level: "Level 3", question: "Which small integers are pre-allocated/interned by CPython?", options: ["-5 to 256", "0 to 100", "-100 to 100", "0 to 1024"], answer: "-5 to 256" },
    { level: "Level 3", question: "What does functools.partial do?", options: ["Freezes a portion of function arguments to create a new callable", "Executes function partially", "Splits function in two threads", "Returns partial result"], answer: "Freezes a portion of function arguments to create a new callable" },
    { level: "Level 3", question: "What is the output of print(isinstance(type, object))?", options: ["True", "False", "Error", "None"], answer: "True" },
    { level: "Level 3", question: "What is the output of print(isinstance(object, type))?", options: ["True", "False", "Error", "None"], answer: "True" },
    { level: "Level 3", question: "What does the sys.argv list contain?", options: ["Command line arguments passed to Python script", "System variables", "Python version info", "Loaded modules"], answer: "Command line arguments passed to Python script" },
    { level: "Level 3", question: "Which module provides high-performance container data types like deque, Counter?", options: ["collections", "containers", "structs", "datatypes"], answer: "collections" },
    { level: "Level 3", question: "What is the time complexity of popleft() in collections.deque?", options: ["O(1)", "O(n)", "O(log n)", "O(n^2)"], answer: "O(1)" },
    { level: "Level 3", question: "What is the time complexity of pop(0) in a standard Python list?", options: ["O(n)", "O(1)", "O(log n)", "O(n^2)"], answer: "O(n)" },
    { level: "Level 3", question: "What does collections.defaultdict do when a missing key is accessed?", options: ["Automatically initializes key with default factory value", "Raises KeyError", "Returns None", "Deletes dictionary"], answer: "Automatically initializes key with default factory value" },
    { level: "Level 3", question: "What does collections.Counter do?", options: ["Counts frequency of elements in an iterable", "Counts execution time", "Counts thread locks", "Counts lines in file"], answer: "Counts frequency of elements in an iterable" },
    { level: "Level 3", question: "Which built-in module provides heap queue algorithm (priority queue)?", options: ["heapq", "queue", "priority", "pqueue"], answer: "heapq" },
    { level: "Level 3", question: "By default, heapq in Python implements which heap type?", options: ["Min-Heap", "Max-Heap", "Fibonacci Heap", "Binomial Heap"], answer: "Min-Heap" },
    { level: "Level 3", question: "Which module is used for parsing command-line options and arguments elegantly?", options: ["argparse", "sys.argv", "cmdline", "optparse"], answer: "argparse" },
    { level: "Level 3", question: "What is the purpose of __all__ variable in a Python module?", options: ["Defines public symbols exported when 'from module import *' is used", "Imports all submodules", "Lists author details", "Disables all functions"], answer: "Defines public symbols exported when 'from module import *' is used" },
    { level: "Level 3", question: "What does the @property decorator do?", options: ["Allows getter/setter behavior for class attributes", "Makes variable constant", "Converts function to static", "Exports attribute"], answer: "Allows getter/setter behavior for class attributes" },
    { level: "Level 3", question: "Which method is called when an object is destroyed or garbage collected?", options: ["__del__", "__destroy__", "__remove__", "__exit__"], answer: "__del__" },
    { level: "Level 3", question: "What is a coroutine in Python?", options: ["A function that can suspend and resume its execution using async/await", "A thread lock", "A C-extension", "A generator wrapper"], answer: "A function that can suspend and resume its execution using async/await" },
